MONTH,TYPE,CIRCLE,DIVISION,SUB_DIVISION,SAMPLE,POWEROFF_PREV,KWH_PREV,ESO_PREV,POWEROFF_CURR,KWH_CURR,ESO_CURR,PER_CHANGE
202501,WC  ,CHP,2522,AAYA NAGAR,231,2.74,"3,70,627","1,702",6.63,"3,91,629","3,638",141.97%
202501,WC  ,CHP,2522,CHATARPUR,930,5.48,"14,94,379","11,681",9.29,"15,39,594","19,566",69.53%
202501,WC  ,CHP,2522,FATEHPUR BERI,"1,592",10.35,"22,97,245","35,471",17.76,"22,51,411","55,787",71.59%
202501,WC  ,CHP,2522,JAUNAPUR,"1,239",4.57,"20,63,216","14,303",6.25,"20,16,968","18,185",36.76%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),BHARTHAL,412,8.07,"5,22,697","5,631",12.44,"5,27,823","8,228",54.15%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),CHHAWLA,718,15.38,"4,91,722","9,388",10.29,"5,05,408","5,797",-33.09%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),SHYAM VIHAR,296,8.53,"3,88,121","4,613",6.06,"3,89,185","3,251",-28.96%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),ANAJMANDI,440,27.95,"2,26,059","7,371",29.32,"2,05,685","5,602",4.9%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DAULATPUR,508,22.64,"2,09,410","5,027",23.53,"1,92,133","5,231",3.93%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DELHI GATE,748,11.13,"12,58,553","19,082",6.25,"13,39,730","11,486",-43.85%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),JHATIKRA MORE,258,14.09,"2,02,109","2,836",6.59,"1,90,597","1,607",-53.23%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),DHANSA,389,33.80,"1,36,435","6,971",17.94,"1,13,956","2,969",-46.92%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),GHUMENHERA,348,22.59,"2,02,595","6,511",26.74,"1,68,225","5,029",18.37%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),UJAWA,338,16.14,"1,72,020","3,785",16.24,"1,53,275","3,328",.62%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),CRPF,172,11.43,"1,68,720","2,425",6.89,"1,62,157","1,525",-39.72%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MITRON,356,11.93,"2,26,553","3,795",9.02,"2,24,863","2,937",-24.39%
202501,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MUNDELLA,256,25.51,"85,822","2,743",27.25,"68,381","2,248",6.82%
202501,WC  ,DWK,2661,MADHU VIHAR,306,2.70,"3,82,236","1,625",3.11,"3,77,219","1,598",15.19%
202501,WC  ,DWK,2661,MATIYALA,387,4.06,"4,35,638","2,427",2.99,"4,36,744","1,816",-26.35%
202501,WC  ,DWK,2661,"SEC 13, DWARKA",943,3.53,"10,08,808","5,208",3.29,"9,94,644","4,385",-6.8%
202501,WC  ,DWK,2661,"SEC 4, DWARKA","1,265",1.82,"12,73,706","2,838",1.69,"11,88,080","2,550",-7.14%
202501,WC  ,JKP,2610,4/1 SUBHASH NAGAR,"2,809",2.45,"24,39,178","7,989",2.40,"22,90,614","7,946",-2.04%
202501,WC  ,JKP,2610,B-32 MAYAPURI PH-1,"2,145",3.29,"27,53,833","15,031",2.93,"27,89,040","10,298",-10.94%
202501,WC  ,JKP,2610,B1 COMPLAINT CENTER JANAKPURI,"2,204",2.56,"18,88,329","6,776",2.85,"17,74,447","7,662",11.33%
202501,WC  ,JKP,2610,C-3 COMPLAINT CENTER JKP,974,2.41,"8,31,350","4,022",4.50,"7,65,926","5,336",86.72%
202501,WC  ,JKP,2610,D2 COMPLAINT CENTER JKP,363,3.14,"3,83,889","1,691",3.59,"3,55,364","1,807",14.33%
202501,WC  ,"KHP, SVR, NFC",2511,D-BLOCK SANGAM VIHAR,343,4.34,"4,88,152","4,408",4.31,"7,26,011","4,624",-.69%
202501,WC  ,"KHP, SVR, NFC",2511,DURGA VIHAR,175,2.48,"2,02,583","1,175",6.76,"3,75,528","3,047",172.58%
202501,WC  ,"KHP, SVR, NFC",2511,KHANPUR,552,2.47,"7,40,241","3,196",2.66,"9,19,014","3,098",7.69%
202501,WC  ,"KHP, SVR, NFC",2511,PUL PRAHLADPUR,213,3.12,"2,88,974","1,899",4.85,"3,78,407","2,483",55.45%
202501,WC  ,"KHP, SVR, NFC",2541,BADARPUR,446,2.86,"4,86,450","2,295",3.73,"6,05,328","3,551",30.42%
202501,WC  ,"KHP, SVR, NFC",2541,KANCHAN KUNJ,65,8.76,"55,396","1,414",4.09,"63,864",306,-53.31%
202501,WC  ,"KHP, SVR, NFC",2541,SARITA VIHAR,466,3.33,"5,59,833","3,856",4.14,"5,94,925","4,560",24.32%
202501,WC  ,"KHP, SVR, NFC",2541,SOURABH VIHAR,257,4.47,"4,68,002","3,593",4.03,"5,47,395","3,175",-9.84%
202501,WC  ,"KHP, SVR, NFC",2542,ABUL FAZAL ENCLAVE,"1,247",2.69,"12,95,627","6,019",2.58,"12,22,032","4,788",-4.09%
202501,WC  ,"KHP, SVR, NFC",2542,KALINDI COLONY,"4,479",2.39,"55,45,342","17,300",2.33,"47,60,644","14,938",-2.51%
202501,WC  ,"KHP, SVR, NFC",2542,OKHLA,955,2.40,"11,36,333","3,987",2.56,"10,09,353","4,168",6.67%
202501,WC  ,MGN,2652,ANAND VIHAR,286,3.91,"4,22,305","2,145",7.79,"4,09,673","3,782",99.23%
202501,WC  ,MGN,2652,SEWAK PARK,366,4.33,"3,43,283","2,155",7.15,"3,30,559","2,919",65.13%
202501,WC  ,MGN,2652,VIPIN GARDEN,51,14.69,"1,04,061","2,212",11.26,"1,01,939","1,449",-23.35%
202501,WC  ,NGL,2630,BAPROLLA,344,4.64,"4,83,422","2,802",5.21,"5,07,408","3,097",12.28%
202501,WC  ,NGL,2630,GH-9 PASCHIM VIHAR,"2,752",2.91,"22,52,193","8,743",1.75,"20,62,898","5,046",-39.86%
202501,WC  ,NGL,2630,NANGLOI,474,7.72,"10,47,290","11,388",6.13,"11,59,915","8,902",-20.6%
202501,WC  ,NGL,2630,UDYOG NAGAR,355,5.10,"5,38,120","3,342",2.57,"5,78,155","1,822",-49.61%
202501,WC  ,NHP,2530,GK 1,"7,809",1.73,"71,73,395","17,728",1.34,"63,26,844","10,600",-22.54%
202501,WC  ,NHP,2530,LAJPAT NAGAR IV,"3,405",2.72,"27,15,250","10,460",2.53,"24,94,929","8,768",-6.99%
202501,WC  ,NHP,2530,OKHLA IND AREA PH-2 & PH-3,"1,337",1.66,"17,53,246","4,053",2.20,"17,54,428","5,355",32.53%
202501,WC  ,NZM,2540,DEFENCE COLONY,"5,285",3.57,"50,96,724","25,795",1.48,"44,12,885","9,348",-58.54%
202501,WC  ,NZM,2540,JUNG PURA,"2,916",2.22,"27,89,379","8,016",0.91,"24,73,281","3,464",-59.01%
202501,WC  ,NZM,2540,KILOKARI,472,3.09,"5,27,344","2,659",2.61,"4,96,418","2,315",-15.53%
202501,WC  ,NZM,2540,LAJPAT NAGAR-2,"2,768",2.30,"20,69,070","6,903",1.86,"20,28,805","6,204",-19.13%
202501,WC  ,NZM,2540,LODHI ROAD,410,1.80,"4,90,553","1,382",2.62,"4,96,101","2,071",45.56%
202501,WC  ,PJB,2640,B 3 PASCHIM VIHAR,"3,116",2.15,"22,21,657","6,942",2.40,"20,52,421","7,804",11.63%
202501,WC  ,PJB,2640,B BLK KARAMPURA,"1,457",1.09,"12,96,386","2,142",1.96,"11,83,696","2,787",79.82%
202501,WC  ,PJB,2640,ROAD NO-41 PUNJABI BAGH,"3,169",3.62,"33,47,285","15,941",2.28,"30,23,475","10,175",-37.02%
202501,WC  ,PLM,2660,DABRI,425,4.30,"5,79,727","3,068",3.91,"5,80,274","3,289",-9.07%
202501,WC  ,PLM,2660,KAILASHPURI,384,5.68,"6,01,738","4,576",4.65,"5,86,421","3,482",-18.13%
202501,WC  ,PLM,2660,MANGLA PURI,871,2.30,"9,05,102","2,736",2.61,"8,89,890","3,097",13.48%
202409,1PH ,,,,"18,59,752",5.19,"57,52,47,563","39,47,520",6.21,"52,24,68,680","43,47,223",19.65%
202409,1PH ,ALN,,,"74,998",1.86,"2,27,93,441","56,768",3.17,"2,10,48,503","90,824",70.43%
202409,1PH ,CHP,,,"66,315",10.44,"2,09,96,344","3,05,211",10.43,"1,92,96,572","2,63,380",-.1%
202409,1PH ,"CWL, NJF, JFP, MITRAON",,,"1,42,467",9.68,"3,78,57,783","5,00,158",10.13,"3,51,08,062","4,95,129",4.65%
202409,1PH ,DWK,,,"1,04,512",4.64,"3,30,50,840","2,05,996",6.06,"2,94,39,795","2,40,898",30.6%
202409,1PH ,JKP,,,"93,783",2.01,"3,52,83,042","97,552",2.96,"3,07,31,697","1,25,610",47.26%
202409,1PH ,"KHP, SVR, NFC",,,"3,33,209",5.23,"9,30,85,986","6,52,029",5.47,"8,69,68,837","6,45,267",4.59%
202409,1PH ,MGN,,,"83,947",10.41,"2,35,69,483","3,37,504",12.89,"2,12,40,874","3,82,517",23.82%
202409,1PH ,NGL,,,"1,12,362",5.12,"3,29,19,289","2,30,708",7.81,"2,98,21,748","3,20,320",52.54%
202409,1PH ,NHP,,,"35,816",2.44,"1,22,18,924","40,206",2.91,"1,11,82,933","46,941",19.26%
202409,1PH ,NZM,,,"61,057",2.75,"2,11,15,767","81,146",2.82,"1,92,60,090","75,042",2.55%
202409,1PH ,PJB,,,"55,999",2.84,"2,05,12,027","76,716",3.69,"1,82,84,732","88,982",29.93%
202409,1PH ,PLM,,,"1,49,311",3.35,"4,57,42,249","2,11,164",4.00,"4,04,59,465","2,25,393",19.4%
202409,1PH ,"RKP, HKS",,,"81,615",2.35,"2,73,49,096","88,050",2.93,"2,46,94,201","97,272",24.68%
202409,1PH ,SKT,,,"59,279",2.95,"2,12,18,988","87,805",3.04,"1,93,12,102","84,753",3.05%
202409,1PH ,"TGN, MDK",,,"1,63,049",6.52,"4,98,25,853","4,53,185",8.62,"4,55,22,985","5,36,232",32.21%
202409,1PH ,UTN,,,"65,708",3.86,"2,03,56,895","1,10,086",4.63,"1,81,08,654","1,18,130",19.95%
202409,1PH ,VKJ,,,"92,243",4.89,"3,28,26,208","2,20,709",7.44,"2,99,66,753","3,09,216",52.15%
202409,1PH ,VKP,,,"84,082",6.24,"2,45,25,348","1,92,527",7.02,"2,20,20,677","2,01,317",12.5%
202409,1PH ,ALN,2510,,"74,998",1.86,"2,27,93,441","56,768",3.17,"2,10,48,503","90,824",70.43%
202409,1PH ,CHP,2522,,"66,315",10.44,"2,09,96,344","3,05,211",10.43,"1,92,96,572","2,63,380",-.1%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),,"64,943",7.19,"1,74,22,033","1,74,743",7.98,"1,60,70,165","1,80,891",10.99%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),,"49,893",9.25,"1,35,67,316","1,69,539",11.96,"1,24,47,386","2,05,317",29.3%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),,"8,977",16.96,"20,22,871","48,110",13.49,"20,92,047","39,488",-20.46%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),,"18,654",15.95,"48,45,563","1,07,765",11.14,"44,98,464","69,433",-30.16%
202409,1PH ,DWK,2661,,"1,04,512",4.64,"3,30,50,840","2,05,996",6.06,"2,94,39,795","2,40,898",30.6%
202409,1PH ,JKP,2610,,"93,783",2.01,"3,52,83,042","97,552",2.96,"3,07,31,697","1,25,610",47.26%
202409,1PH ,"KHP, SVR, NFC",2511,,"1,49,683",5.64,"3,87,50,529","2,98,548",6.89,"3,57,80,657","3,43,959",22.16%
202409,1PH ,"KHP, SVR, NFC",2541,,"1,03,023",5.95,"2,83,46,161","2,30,130",4.52,"2,66,66,250","1,66,666",-24.03%
202409,1PH ,"KHP, SVR, NFC",2542,,"80,503",3.53,"2,59,89,296","1,23,351",4.03,"2,45,21,930","1,34,643",14.16%
202409,1PH ,MGN,2652,,"83,947",10.41,"2,35,69,483","3,37,504",12.89,"2,12,40,874","3,82,517",23.82%
202409,1PH ,NGL,2630,,"1,12,362",5.12,"3,29,19,289","2,30,708",7.81,"2,98,21,748","3,20,320",52.54%
202409,1PH ,NHP,2530,,"35,816",2.44,"1,22,18,924","40,206",2.91,"1,11,82,933","46,941",19.26%
202409,1PH ,NZM,2540,,"61,057",2.75,"2,11,15,767","81,146",2.82,"1,92,60,090","75,042",2.55%
202409,1PH ,PJB,2640,,"55,999",2.84,"2,05,12,027","76,716",3.69,"1,82,84,732","88,982",29.93%
202409,1PH ,PLM,2660,,"1,49,311",3.35,"4,57,42,249","2,11,164",4.00,"4,04,59,465","2,25,393",19.4%
202409,1PH ,"RKP, HKS",2550,,"42,864",2.61,"1,27,05,582","45,166",3.40,"1,15,85,626","53,479",30.27%
202409,1PH ,"RKP, HKS",2551,,"38,751",2.07,"1,46,43,514","42,884",2.41,"1,31,08,575","43,793",16.43%
202409,1PH ,SKT,2520,,"59,279",2.95,"2,12,18,988","87,805",3.04,"1,93,12,102","84,753",3.05%
202409,1PH ,"TGN, MDK",2631,,"60,479",10.03,"1,68,28,817","2,46,570",15.03,"1,57,92,409","3,35,661",49.85%
202409,1PH ,"TGN, MDK",2641,,"1,02,570",4.46,"3,29,97,036","2,06,615",4.84,"2,97,30,576","2,00,571",8.52%
202409,1PH ,UTN,2651,,"65,708",3.86,"2,03,56,895","1,10,086",4.63,"1,81,08,654","1,18,130",19.95%
202409,1PH ,VKJ,2521 - ( R ),,"24,516",6.56,"84,72,806","79,122",11.28,"79,57,648","1,27,571",71.95%
202409,1PH ,VKJ,2521 - ( U ),,"67,727",4.29,"2,43,53,402","1,41,586",6.05,"2,20,09,105","1,81,645",41.03%
202409,1PH ,VKP,2650,,"84,082",6.24,"2,45,25,348","1,92,527",7.02,"2,20,20,677","2,01,317",12.5%
202409,1PH ,ALN,2510,DDA FLAT KALKAJI,"28,463",1.58,"80,47,124","17,169",3.56,"74,92,061","36,896",125.32%
202409,1PH ,ALN,2510,G-BLOCK KALKAJI,"28,000",1.68,"89,44,429","20,121",2.68,"81,79,792","29,589",59.52%
202409,1PH ,ALN,2510,GK 2,"5,449",1.09,"23,04,962","3,491",1.63,"20,34,712","4,875",49.54%
202409,1PH ,ALN,2510,OKHLA PHASE 1,"13,086",3.21,"34,96,926","15,988",3.98,"33,41,938","19,464",23.99%
202409,1PH ,CHP,2522,AAYA NAGAR,"14,377",7.16,"40,56,685","41,929",6.33,"37,06,528","33,065",-11.59%
202409,1PH ,CHP,2522,CHATARPUR,"26,864",10.15,"90,77,051","1,29,098",6.76,"82,81,637","79,858",-33.4%
202409,1PH ,CHP,2522,FATEHPUR BERI,"13,704",17.89,"42,40,006","1,03,874",26.28,"39,74,829","1,28,225",46.9%
202409,1PH ,CHP,2522,JAUNAPUR,"11,370",6.31,"36,22,602","30,311",5.17,"33,33,578","22,232",-18.07%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),BHARTHAL,"12,955",5.58,"38,22,045","31,290",7.01,"35,30,411","37,522",25.63%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),CHHAWLA,"21,024",9.58,"52,62,279","73,351",8.94,"49,81,706","63,291",-6.68%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),SHYAM VIHAR,"30,964",6.25,"83,37,709","70,103",7.73,"75,58,048","80,078",23.68%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),ANAJMANDI,"11,057",11.45,"26,09,904","40,573",14.53,"24,51,657","49,569",26.9%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DAULATPUR,"3,231",23.04,"8,71,972","29,776",24.30,"8,16,767","28,252",5.47%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DELHI GATE,"18,488",6.77,"51,36,603","45,443",10.32,"46,93,890","67,554",52.44%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),JHATIKRA MORE,"17,117",7.90,"49,48,837","53,747",9.74,"44,85,072","59,942",23.29%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),DHANSA,"2,291",30.42,"4,76,380","20,948",17.53,"4,91,123","12,377",-42.37%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),GHUMENHERA,"2,401",13.96,"5,59,865","11,151",10.53,"5,86,284","8,835",-24.57%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),UJAWA,"4,285",11.44,"9,86,626","16,011",12.98,"10,14,640","18,277",13.46%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),CRPF,"10,070",16.19,"26,77,432","59,819",7.45,"24,62,761","25,586",-53.98%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MITRON,"6,550",14.70,"16,85,092","35,097",14.68,"15,65,407","32,023",-.14%
202409,1PH ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MUNDELLA,"2,034",18.76,"4,83,039","12,849",17.96,"4,70,296","11,825",-4.26%
202409,1PH ,DWK,2661,MADHU VIHAR,"31,422",2.81,"86,05,741","33,852",4.69,"77,57,330","52,079",66.9%
202409,1PH ,DWK,2661,MATIYALA,"24,983",6.00,"76,69,479","63,336",7.95,"67,95,412","73,804",32.5%
202409,1PH ,DWK,2661,"SEC 13, DWARKA","37,295",6.25,"1,19,98,296","1,00,026",6.95,"1,08,16,222","1,00,129",11.2%
202409,1PH ,DWK,2661,"SEC 4, DWARKA","10,812",1.28,"47,77,324","8,783",2.58,"40,70,831","14,886",101.56%
202409,1PH ,JKP,2610,4/1 SUBHASH NAGAR,"27,212",2.56,"1,13,62,158","39,913",3.39,"99,59,781","45,604",32.42%
202409,1PH ,JKP,2610,B-32 MAYAPURI PH-1,"25,894",1.70,"88,67,399","19,423",3.03,"77,36,888","31,441",78.24%
202409,1PH ,JKP,2610,B1 COMPLAINT CENTER JANAKPURI,"18,392",2.21,"73,61,453","22,850",3.26,"63,43,004","29,248",47.51%
202409,1PH ,JKP,2610,C-3 COMPLAINT CENTER JKP,"8,459",1.14,"33,36,473","5,483",1.75,"28,48,206","7,226",53.51%
202409,1PH ,JKP,2610,D2 COMPLAINT CENTER JKP,"13,826",1.72,"43,55,559","9,883",2.30,"38,43,818","12,090",33.72%
202409,1PH ,"KHP, SVR, NFC",2511,D-BLOCK SANGAM VIHAR,"49,739",8.04,"1,20,03,926","1,34,521",8.94,"1,12,07,164","1,39,604",11.19%
202409,1PH ,"KHP, SVR, NFC",2511,DURGA VIHAR,"27,228",8.65,"70,52,628","82,892",11.01,"64,60,034","98,146",27.28%
202409,1PH ,"KHP, SVR, NFC",2511,KHANPUR,"57,542",2.21,"1,53,11,149","48,652",3.23,"1,40,49,263","68,819",46.15%
202409,1PH ,"KHP, SVR, NFC",2511,PUL PRAHLADPUR,"15,174",5.37,"43,82,826","32,483",6.59,"40,64,196","37,389",22.72%
202409,1PH ,"KHP, SVR, NFC",2541,BADARPUR,"28,580",4.84,"76,59,545","51,286",4.08,"71,11,438","40,911",-15.7%
202409,1PH ,"KHP, SVR, NFC",2541,KANCHAN KUNJ,"24,576",8.42,"60,26,049","71,913",5.42,"59,10,675","45,133",-35.63%
202409,1PH ,"KHP, SVR, NFC",2541,SARITA VIHAR,"16,485",4.33,"54,98,277","29,724",4.67,"51,02,759","30,184",7.85%
202409,1PH ,"KHP, SVR, NFC",2541,SOURABH VIHAR,"33,382",5.87,"91,62,290","77,208",4.16,"85,41,378","50,437",-29.13%
202409,1PH ,"KHP, SVR, NFC",2542,ABUL FAZAL ENCLAVE,"30,451",3.04,"1,02,33,782","41,683",4.54,"96,38,845","60,431",49.34%
202409,1PH ,"KHP, SVR, NFC",2542,KALINDI COLONY,"12,819",2.92,"39,26,992","15,635",2.94,"36,47,241","14,335",.68%
202409,1PH ,"KHP, SVR, NFC",2542,OKHLA,"37,233",4.15,"1,18,28,522","66,033",3.99,"1,12,35,844","59,877",-3.86%
202409,1PH ,MGN,2652,ANAND VIHAR,"30,482",8.60,"85,89,510","1,06,954",8.07,"77,90,275","90,328",-6.16%
202409,1PH ,MGN,2652,SEWAK PARK,"34,342",7.88,"1,01,70,239","1,07,491",9.98,"90,13,788","1,25,056",26.65%
202409,1PH ,MGN,2652,VIPIN GARDEN,"19,123",17.82,"48,09,734","1,23,059",25.81,"44,36,811","1,67,133",44.84%
202501,WC  ,PLM,2660,SEC-9 DWK,"1,034",2.61,"9,59,142","4,393",3.59,"9,11,278","5,673",37.55%
202501,WC  ,"RKP, HKS",2550,MOTI BAGH,"2,065",2.49,"29,75,625","10,284",2.87,"25,77,561","10,283",15.26%
202501,WC  ,"RKP, HKS",2550,R.K. PURAM,910,1.16,"10,48,220","1,829",1.57,"10,13,360","2,185",35.34%
202501,WC  ,"RKP, HKS",2550,VASANT VIHAR,"4,745",1.94,"64,46,909","17,577",2.68,"56,50,281","19,625",38.14%
202501,WC  ,"RKP, HKS",2551,ANDREWS GANJ POLICE COLONY,"3,863",3.09,"37,18,636","14,441",1.80,"32,80,554","7,842",-41.75%
202501,WC  ,"RKP, HKS",2551,GREEN PARK,"6,925",2.81,"63,40,446","24,009",2.22,"56,50,974","18,248",-21%
202501,WC  ,"RKP, HKS",2551,KATWARIA SARAI,207,1.36,"2,90,594",576,2.44,"2,58,219","1,146",79.41%
202501,WC  ,"RKP, HKS",2551,RBI HAUZ KHAS,"4,852",2.62,"51,76,031","19,668",1.90,"45,52,158","12,881",-27.48%
202501,WC  ,SKT,2520,MALVIYA NAGAR,"2,881",2.47,"24,07,573","9,016",3.53,"22,67,740","9,975",42.91%
202501,WC  ,SKT,2520,MIG DDA FLAT SAKET,"4,926",2.11,"56,10,920","18,385",1.78,"50,94,714","15,233",-15.64%
202501,WC  ,SKT,2520,MMTC,"2,452",2.07,"21,95,824","6,538",1.51,"19,22,514","3,589",-27.05%
202501,WC  ,"TGN, MDK",2631,DSIDC MUNDKA,325,9.91,"6,20,613","7,317",9.69,"6,65,467","7,645",-2.22%
202501,WC  ,"TGN, MDK",2631,SWARN PARK MUNDKA,"1,040",20.16,"19,88,460","57,275",11.34,"19,39,639","30,638",-43.75%
202501,WC  ,"TGN, MDK",2631,TIKRI,400,19.41,"6,36,659","17,104",14.54,"6,42,398","11,910",-25.09%
202501,WC  ,"TGN, MDK",2641,24 BLK TILAK NAGAR,918,2.46,"7,94,325","2,921",2.74,"7,78,708","2,881",11.38%
202501,WC  ,"TGN, MDK",2641,A BLK TAGORE GARDEN,"1,006",1.49,"10,48,697","3,066",1.96,"9,82,598","2,833",31.54%
202501,WC  ,"TGN, MDK",2641,MUKHERJI PARK,"1,713",6.79,"18,48,252","18,385",12.23,"18,51,189","33,584",80.12%
202501,WC  ,UTN,2651,BINDAPUR,277,2.61,"4,53,744","1,459",5.57,"4,19,396","3,351",113.41%
202501,WC  ,UTN,2651,CHANAKYA PLACE,282,7.44,"2,89,416","2,737",6.21,"2,85,947","2,566",-16.53%
202501,WC  ,UTN,2651,MILAP NAGAR,636,2.29,"4,87,940","1,499",6.94,"4,74,983","6,291",203.06%
202501,WC  ,VKJ,2521 - ( R ),BIJWASAN,567,7.59,"8,21,922","7,991",9.72,"8,74,364","9,986",28.06%
202501,WC  ,VKJ,2521 - ( R ),KAPASHERA,917,6.10,"15,30,610","13,281",7.45,"15,20,981","17,445",22.13%
202501,WC  ,VKJ,2521 - ( U ),B-1 VKJ,752,4.28,"7,80,483","4,471",3.51,"8,25,918","4,422",-17.99%
202501,WC  ,VKJ,2521 - ( U ),C-9 VASANT KUNJ,"1,473",2.12,"13,93,325","4,304",2.48,"13,18,086","5,830",16.98%
202501,WC  ,VKJ,2521 - ( U ),D-4 VKJ,"1,608",4.93,"23,02,648","17,517",3.36,"21,96,041","11,158",-31.85%
202501,WC  ,VKJ,2521 - ( U ),MAHIPAL PUR,691,7.11,"13,16,610","12,893",4.46,"13,38,244","7,678",-37.27%
202501,WC  ,VKP,2650,C BLOCK VKP,"1,785",1.58,"13,38,037","2,724",2.21,"12,66,740","3,891",39.87%
202501,WC  ,VKP,2650,LIG-2 HASTSAL,496,6.69,"7,64,430","8,462",3.70,"7,43,950","3,391",-44.69%
202501,WC  ,VKP,2650,SHIV VIHAR,168,9.15,"3,42,489","4,474",6.36,"3,36,234","2,775",-30.49%
202502,LT  ,,,,"8,563",4.36,"5,23,62,522","3,94,565",2.45,"4,93,68,877","2,29,389",-43.81%
202502,LT  ,ALN,,,926,1.56,"48,95,640","12,989",1.13,"46,95,535","7,718",-27.56%
202502,LT  ,CHP,,,283,8.43,"14,68,085","19,306",7.11,"13,57,594","16,871",-15.66%
202502,LT  ,"CWL, NJF, JFP, MITRAON",,,196,10.78,"12,77,701","20,151",4.56,"12,37,848","9,385",-57.7%
202502,LT  ,DWK,,,284,1.83,"13,82,001","3,822",2.03,"12,96,799","4,128",10.93%
202502,LT  ,JKP,,,924,2.77,"52,07,595","19,001",1.10,"49,68,334","7,832",-60.29%
202502,LT  ,"KHP, SVR, NFC",,,533,2.12,"29,06,158","9,014",1.49,"26,05,926","5,125",-29.72%
202502,LT  ,MGN,,,54,1.85,"4,46,125","1,052",3.42,"4,01,154","2,150",84.86%
202502,LT  ,NGL,,,727,3.19,"64,65,256","28,732",2.11,"62,61,858","19,944",-33.86%
202502,LT  ,NHP,,,"1,140",2.43,"57,29,166","22,204",0.79,"54,17,371","7,103",-67.49%
202502,LT  ,NZM,,,443,1.30,"23,48,229","3,915",1.15,"21,36,167","3,910",-11.54%
202502,LT  ,PJB,,,247,4.27,"11,58,221","5,772",2.44,"12,09,442","5,285",-42.86%
202502,LT  ,PLM,,,158,2.24,"7,90,832","2,923",1.45,"7,84,057","1,803",-35.27%
202502,LT  ,"RKP, HKS",,,793,1.60,"46,31,566","9,684",0.60,"41,73,978","5,241",-62.5%
202502,LT  ,SKT,,,234,1.80,"10,16,230","2,307",0.89,"9,17,336","1,456",-50.56%
202502,LT  ,"TGN, MDK",,,"1,005",15.48,"80,28,139","2,03,498",8.38,"75,84,701","1,15,681",-45.87%
202502,LT  ,UTN,,,38,4.40,"2,07,033","1,180",4.42,"2,10,312","1,502",.45%
202502,LT  ,VKJ,,,461,4.65,"38,71,134","26,042",2.75,"36,50,322","13,566",-40.86%
202502,LT  ,VKP,,,117,4.04,"5,33,411","2,970",1.39,"4,60,142",689,-65.59%
202502,LT  ,ALN,2510,,926,1.56,"48,95,640","12,989",1.13,"46,95,535","7,718",-27.56%
202502,LT  ,CHP,2522,,283,8.43,"14,68,085","19,306",7.11,"13,57,594","16,871",-15.66%
202502,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),,46,6.06,"2,39,293","1,011",4.47,"2,28,656",937,-26.24%
202502,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),,127,12.82,"8,33,950","17,304",4.58,"8,12,372","7,198",-64.27%
202502,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),,10,12.67,"84,695",850,5.11,"72,643",267,-59.67%
202502,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),,13,6.08,"1,19,764",986,4.22,"1,24,178",983,-30.59%
